CicloLectivoDesCorta,IdAlumno,Anio
2022-1,100002868,2022
2022-1,100002894,2022
2022-1,100003187,2022
2022-1,100003498,2022
2022-1,100003502,2022
2022-1,100003558,2022
2022-1,100003946,2022
2022-1,100004011,2022
2022-1,100004019,2022
2022-1,100004062,2022
2022-1,100004104,2022
2022-1,100004226,2022
2022-1,100004228,2022
2022-1,100004234,2022
2022-1,100004235,2022
2022-1,100004239,2022
2022-1,100004388,2022
2022-1,100004466,2022
2022-1,100004634,2022
2022-1,100004800,2022
2022-1,100005166,2022
2022-1,100005182,2022
2022-1,100005306,2022
2022-1,100005358,2022
2022-1,100005558,2022
2022-1,100005605,2022
2022-1,100005954,2022
2022-1,100006137,2022
2022-1,100006256,2022
2022-1,100006468,2022
2022-1,100006943,2022
2022-1,100006967,2022
2022-1,100007381,2022
2022-1,100007552,2022
2022-1,100007718,2022
2022-1,100007741,2022
2022-1,100007911,2022
2022-1,100007953,2022
2022-1,100008120,2022
2022-1,100008167,2022
2022-1,100010078,2022
2022-1,100010081,2022
2022-1,100010086,2022
2022-1,100010170,2022
2022-1,100010186,2022
2022-1,100010212,2022
2022-1,100010293,2022
2022-1,100010335,2022
2022-1,100010402,2022
2022-1,100010713,2022
2022-1,100010899,2022
2022-1,100011253,2022
2022-1,100011298,2022
2022-1,100011334,2022
2022-1,100011542,2022
2022-1,100011563,2022
2022-1,100011634,2022
2022-1,100011691,2022
2022-1,100011758,2022
2022-1,100011844,2022
2022-1,100011947,2022
2022-1,100011951,2022
2022-1,100012088,2022
2022-1,100012169,2022
2022-1,100012209,2022
2022-1,100012219,2022
2022-1,100012223,2022
2022-1,100012232,2022
2022-1,100012388,2022
2022-1,100012445,2022
2022-1,100012481,2022
2022-1,100012507,2022
2022-1,100012570,2022
2022-1,100012586,2022
2022-1,100012660,2022
2022-1,100012680,2022
2022-1,100012691,2022
2022-1,100012710,2022
2022-1,100012717,2022
2022-1,100012786,2022
2022-1,100012794,2022
2022-1,100012869,2022
2022-1,100012878,2022
2022-1,100012991,2022
2022-1,100013014,2022
2022-1,100013113,2022
2022-1,100013141,2022
2022-1,100013204,2022
2022-1,100013267,2022
2022-1,100013775,2022
2022-1,100013953,2022
2022-1,100014074,2022
2022-1,100014094,2022
2022-1,100014110,2022
2022-1,100014152,2022
2022-1,100014201,2022
2022-1,100014281,2022
2022-1,100014331,2022
2022-1,100014332,2022
2022-1,100014522,2022
2022-1,100014658,2022
2022-1,100014670,2022
2022-1,100014672,2022
2022-1,100014674,2022
2022-1,100014698,2022
2022-1,100014699,2022
2022-1,100014728,2022
2022-1,100014775,2022
2022-1,100014821,2022
2022-1,100014826,2022
2022-1,100015077,2022
2022-1,100015181,2022
2022-1,100015184,2022
2022-1,100015217,2022
2022-1,100015254,2022
2022-1,100015272,2022
2022-1,100015274,2022
2022-1,100015293,2022
2022-1,100015294,2022
2022-1,100015340,2022
2022-1,100015344,2022
2022-1,100015369,2022
2022-1,100015389,2022
2022-1,100015415,2022
2022-1,100015457,2022
2022-1,100015478,2022
2022-1,100015500,2022
2022-1,100015528,2022
2022-1,100015608,2022
2022-1,100015695,2022
2022-1,100015761,2022
2022-1,100015798,2022
2022-1,100015954,2022
2022-1,100015963,2022
2022-1,100016025,2022
2022-1,100016046,2022
2022-1,100016056,2022
2022-1,100016083,2022
2022-1,100016090,2022
2022-1,100016246,2022
2022-1,100016280,2022
2022-1,100016285,2022
2022-1,100016323,2022
2022-1,100016332,2022
2022-1,100016436,2022
2022-1,100016458,2022
2022-1,100016502,2022
2022-1,100016545,2022
2022-1,100016644,2022
2022-1,100016716,2022
2022-1,100016796,2022
2022-1,100017020,2022
2022-1,100017037,2022
