CicloLectivoDesCorta,IdAlumno,Anio
2023-1,100002894,2023
2023-1,100003187,2023
2023-1,100003518,2023
2023-1,100003558,2023
2023-1,100003865,2023
2023-1,100003946,2023
2023-1,100003989,2023
2023-1,100004011,2023
2023-1,100004062,2023
2023-1,100004235,2023
2023-1,100004239,2023
2023-1,100005166,2023
2023-1,100005182,2023
2023-1,100005558,2023
2023-1,100006719,2023
2023-1,100006967,2023
2023-1,100007381,2023
2023-1,100007741,2023
2023-1,100008120,2023
2023-1,100009753,2023
2023-1,100010078,2023
2023-1,100010081,2023
2023-1,100010186,2023
2023-1,100010293,2023
2023-1,100010396,2023
2023-1,100010899,2023
2023-1,100011445,2023
2023-1,100011634,2023
2023-1,100011758,2023
2023-1,100011951,2023
2023-1,100012232,2023
2023-1,100012268,2023
2023-1,100012388,2023
2023-1,100012481,2023
2023-1,100012567,2023
2023-1,100012680,2023
2023-1,100012691,2023
2023-1,100012737,2023
2023-1,100012794,2023
2023-1,100012869,2023
2023-1,100013014,2023
2023-1,100013133,2023
2023-1,100013141,2023
2023-1,100013204,2023
2023-1,100013267,2023
2023-1,100013775,2023
2023-1,100014074,2023
2023-1,100014094,2023
2023-1,100014152,2023
2023-1,100014176,2023
2023-1,100014296,2023
2023-1,100014331,2023
2023-1,100014333,2023
2023-1,100014462,2023
2023-1,100014522,2023
2023-1,100014599,2023
2023-1,100014658,2023
2023-1,100014672,2023
2023-1,100014698,2023
2023-1,100014699,2023
2023-1,100014821,2023
2023-1,100014826,2023
2023-1,100015184,2023
2023-1,100015274,2023
2023-1,100015340,2023
2023-1,100015344,2023
2023-1,100015369,2023
2023-1,100015389,2023
2023-1,100015457,2023
2023-1,100015528,2023
2023-1,100015608,2023
2023-1,100015695,2023
2023-1,100015761,2023
2023-1,100015798,2023
2023-1,100015954,2023
2023-1,100016025,2023
2023-1,100016090,2023
2023-1,100016112,2023
2023-1,100016323,2023
2023-1,100016478,2023
2023-1,100016502,2023
2023-1,100016545,2023
2023-1,100016716,2023
2023-1,100017020,2023
2023-1,100017037,2023
2023-1,100017072,2023
2023-1,100017319,2023
2023-1,100017363,2023
2023-1,100017399,2023
2023-1,100017416,2023
2023-1,100017449,2023
2023-1,100017567,2023
2023-1,100017671,2023
2023-1,100017706,2023
2023-1,100017710,2023
2023-1,100017760,2023
2023-1,100017808,2023
2023-1,100017886,2023
2023-1,100017897,2023
2023-1,100017997,2023
2023-1,100018189,2023
2023-1,100018551,2023
2023-1,100018610,2023
2023-1,100018623,2023
2023-1,100018938,2023
2023-1,100019017,2023
2023-1,100019043,2023
2023-1,100019072,2023
2023-1,100019174,2023
2023-1,100019204,2023
2023-1,100019238,2023
2023-1,100019339,2023
2023-1,100019368,2023
2023-1,100019413,2023
2023-1,100019568,2023
2023-1,100019601,2023
2023-1,100019635,2023
2023-1,100019707,2023
2023-1,100019709,2023
2023-1,100019778,2023
2023-1,100019786,2023
2023-1,100019858,2023
2023-1,100019890,2023
