CicloLectivoDesCorta,IdAlumno,Anio
2022-2,100024157,2022
2022-2,100024171,2022
2022-2,100024192,2022
2022-2,100024221,2022
2022-2,100024222,2022
2022-2,100024233,2022
2022-2,100024442,2022
2022-2,100024525,2022
2022-2,100024535,2022
2022-2,100024539,2022
2022-2,100024554,2022
2022-2,100024715,2022
2022-2,100024938,2022
2022-2,100025314,2022
2022-2,100025361,2022
2022-2,100025413,2022
2022-2,100025426,2022
2022-2,100025458,2022
2022-2,100025545,2022
2022-2,100025565,2022
2022-2,100025572,2022
2022-2,100025637,2022
2022-2,100025690,2022
2022-2,100025754,2022
2022-2,100025815,2022
2022-2,100025904,2022
2022-2,100025967,2022
2022-2,100025974,2022
2022-2,100025981,2022
2022-2,100026098,2022
2022-2,100026252,2022
2022-2,100026342,2022
2022-2,100026405,2022
2022-2,100026408,2022
2022-2,100026417,2022
2022-2,100026430,2022
2022-2,100026482,2022
2022-2,100026538,2022
2022-2,100026549,2022
2022-2,100026570,2022
2022-2,100026580,2022
2022-2,100026623,2022
2022-2,100026653,2022
2022-2,100026700,2022
2022-2,100026707,2022
2022-2,100026724,2022
2022-2,100026731,2022
2022-2,100026739,2022
2022-2,100026740,2022
2022-2,100026754,2022
2022-2,100026789,2022
2022-2,100026795,2022
2022-2,100026798,2022
2022-2,100026799,2022
2022-2,100026830,2022
2022-2,100026831,2022
2022-2,100026835,2022
2022-2,100026839,2022
2022-2,100026840,2022
2022-2,100026848,2022
2022-2,100026907,2022
2022-2,100026914,2022
2022-2,100026963,2022
2022-2,100026975,2022
2022-2,100026985,2022
2022-2,100026992,2022
2022-2,100026996,2022
2022-2,100027028,2022
2022-2,100027036,2022
2022-2,100027043,2022
2022-2,100027047,2022
2022-2,100027053,2022
2022-2,100027083,2022
2022-2,100027087,2022
2022-2,100027091,2022
2022-2,100027100,2022
2022-2,100027126,2022
2022-2,100027129,2022
2022-2,100027137,2022
2022-2,100027140,2022
2022-2,100027152,2022
2022-2,100027183,2022
2022-2,100027186,2022
2022-2,100027191,2022
2022-2,100027231,2022
2022-2,100027255,2022
2022-2,100027260,2022
2022-2,100027269,2022
2022-2,100027297,2022
2022-2,100027344,2022
2022-2,100027355,2022
2022-2,100027365,2022
2022-2,100027369,2022
2022-2,100027411,2022
2022-2,100027422,2022
2022-2,100027442,2022
2022-2,100027443,2022
2022-2,100027449,2022
2022-2,100027486,2022
2022-2,100027488,2022
2022-2,100027509,2022
2022-2,100027554,2022
2022-2,100027584,2022
2022-2,100027594,2022
2022-2,100027605,2022
2022-2,100027633,2022
2022-2,100027655,2022
2022-2,100027664,2022
2022-2,100027665,2022
2022-2,100027671,2022
2022-2,100027678,2022
2022-2,100027699,2022
2022-2,100027738,2022
2022-2,100027756,2022
2022-2,100027763,2022
2022-2,100027860,2022
2022-2,100027943,2022
2022-2,100027950,2022
2022-2,100027962,2022
2022-2,100027998,2022
2022-2,100028010,2022
2022-2,100028016,2022
2022-2,100028040,2022
2022-2,100028047,2022
2022-2,100028066,2022
2022-2,100028105,2022
2022-2,100028127,2022
2022-2,100028148,2022
2022-2,100028150,2022
2022-2,100028164,2022
2022-2,100028167,2022
2022-2,100028168,2022
2022-2,100028195,2022
2022-2,100028208,2022
2022-2,100028239,2022
2022-2,100028291,2022
2022-2,100028294,2022
2022-2,100028324,2022
2022-2,100028326,2022
2022-2,100028351,2022
2022-2,100028359,2022
2022-2,100028368,2022
2022-2,100028380,2022
2022-2,100028381,2022
2022-2,100028386,2022
2022-2,100028414,2022
2022-2,100028416,2022
2022-2,100028419,2022
2022-2,100028453,2022
2022-2,100028470,2022
2022-2,100028473,2022
2022-2,100028476,2022
2022-2,100028498,2022
2022-2,100028503,2022
2022-2,100028515,2022
2022-2,100028529,2022
2022-2,100028530,2022
2022-2,100028531,2022
2022-2,100028532,2022
2022-2,100028557,2022
2022-2,100028558,2022
2022-2,100028604,2022
2022-2,100028621,2022
2022-2,100028624,2022
2022-2,100028626,2022
2022-2,100028628,2022
2022-2,100028643,2022
2022-2,100028659,2022
2022-2,100028663,2022
2022-2,100028667,2022
2022-2,100028679,2022
2022-2,100028688,2022
2022-2,100028689,2022
2022-2,100028695,2022
2022-2,100028706,2022
2022-2,100028715,2022
2022-2,100028721,2022
2022-2,100028743,2022
2022-2,100028753,2022
2022-2,100028765,2022
2022-2,100028781,2022
2022-2,100028792,2022
2022-2,100028809,2022
2022-2,100028810,2022
2022-2,100028818,2022
2022-2,100028819,2022
2022-2,100028846,2022
2022-2,100028854,2022
2022-2,100028860,2022
2022-2,100028870,2022
2022-2,100028878,2022
2022-2,100028903,2022
2022-2,100028937,2022
2022-2,100028956,2022
2022-2,100028961,2022
2022-2,100028967,2022
2022-2,100028968,2022
2022-2,100028970,2022
2022-2,100028974,2022
2022-2,100028998,2022
2022-2,100029006,2022
2022-2,100029044,2022
2022-2,100029087,2022
2022-2,100029102,2022
2022-2,100029155,2022
2022-2,100029160,2022
2022-2,100029170,2022
2022-2,100029188,2022
2022-2,100029215,2022
2022-2,100029218,2022
2022-2,100029227,2022
2022-2,100029230,2022
2022-2,100029232,2022
2022-2,100029239,2022
2022-2,100029240,2022
2022-2,100029290,2022
2022-2,100029292,2022
2022-2,100029329,2022
2022-2,100029352,2022
2022-2,100029353,2022
2022-2,100029365,2022
2022-2,100029370,2022
2022-2,100029378,2022
2022-2,100029397,2022
2022-2,100029413,2022
2022-2,100029438,2022
2022-2,100029451,2022
2022-2,100029457,2022
2022-2,100029501,2022
2022-2,100029506,2022
2022-2,100029509,2022
2022-2,100029510,2022
2022-2,100029563,2022
2022-2,100029570,2022
2022-2,100029587,2022
2022-2,100029589,2022
2022-2,100029593,2022
2022-2,100029597,2022
2022-2,100029607,2022
2022-2,100029608,2022
2022-2,100029615,2022
2022-2,100029635,2022
2022-2,100029683,2022
2022-2,100029692,2022
2022-2,100029700,2022
2022-2,100029726,2022
2022-2,100029740,2022
2022-2,100029746,2022
2022-2,100029759,2022
2022-2,100029774,2022
2022-2,100029823,2022
2022-2,100029839,2022
2022-2,100029841,2022
2022-2,100029898,2022
2022-2,100029901,2022
2022-2,100029904,2022
2022-2,100029905,2022
2022-2,100029917,2022
2022-2,100029921,2022
2022-2,100029935,2022
2022-2,100029949,2022
2022-2,100029950,2022
2022-2,100029966,2022
2022-2,100030019,2022
2022-2,100030090,2022
2022-2,100030104,2022
2022-2,100030122,2022
2022-2,100030124,2022
2022-2,100030131,2022
2022-2,100030143,2022
2022-2,100030145,2022
2022-2,100030148,2022
2022-2,100030171,2022
2022-2,100030176,2022
2022-2,100030181,2022
2022-2,100030183,2022
2022-2,100030188,2022
2022-2,100030196,2022
2022-2,100030200,2022
2022-2,100030205,2022
2022-2,100030214,2022
2022-2,100030225,2022
2022-2,100030231,2022
2022-2,100030239,2022
2022-2,100030254,2022
2022-2,100030260,2022
2022-2,100030276,2022
2022-2,100030286,2022
2022-2,100030294,2022
2022-2,100030299,2022
2022-2,100030302,2022
2022-2,100030305,2022
2022-2,100030310,2022
2022-2,100030311,2022
2022-2,100030339,2022
2022-2,100030345,2022
2022-2,100030351,2022
2022-2,100030357,2022
2022-2,100030364,2022
2022-2,100030420,2022
2022-2,100030421,2022
2022-2,100030462,2022
2022-2,100030494,2022
2022-2,100030495,2022
2022-2,100030498,2022
2022-2,100030508,2022
2022-2,100030526,2022
2022-2,100030533,2022
2022-2,100030548,2022
2022-2,100030557,2022
2022-2,100030558,2022
2022-2,100030564,2022
2022-2,100030568,2022
2022-2,100030569,2022
2022-2,100030586,2022
2022-2,100030619,2022
2022-2,100030646,2022
2022-2,100030666,2022
2022-2,100030682,2022
2022-2,100030683,2022
2022-2,100030698,2022
2022-2,100030720,2022
2022-2,100030726,2022
2022-2,100030728,2022
2022-2,100030745,2022
2022-2,100030769,2022
2022-2,100030775,2022
2022-2,100030782,2022
2022-2,100030791,2022
2022-2,100030803,2022
2022-2,100030848,2022
2022-2,100030855,2022
2022-2,100030858,2022
2022-2,100030869,2022
2022-2,100030882,2022
2022-2,100030893,2022
2022-2,100030927,2022
2022-2,100030942,2022
2022-2,100031006,2022
2022-2,100031011,2022
2022-2,100031094,2022
2022-2,100031110,2022
2022-2,100031112,2022
2022-2,100031126,2022
2022-2,100031133,2022
2022-2,100031135,2022
2022-2,100031216,2022
2022-2,100031235,2022
2022-2,100031267,2022
2022-2,100031284,2022
2022-2,100031314,2022
2022-2,100031335,2022
2022-2,100031346,2022
2022-2,100031350,2022
2022-2,100031362,2022
2022-2,100031375,2022
2022-2,100031380,2022
2022-2,100031396,2022
2022-2,100031399,2022
2022-2,100031401,2022
2022-2,100031509,2022
2022-2,100031525,2022
2022-2,100031532,2022
2022-2,100031543,2022
2022-2,100031569,2022
2022-2,100031570,2022
2022-2,100031637,2022
2022-2,100031652,2022
2022-2,100031663,2022
2022-2,100031680,2022
2022-2,100031685,2022
2022-2,100031702,2022
2022-2,100031749,2022
2022-2,100031756,2022
2022-2,100031771,2022
2022-2,100031791,2022
2022-2,100031808,2022
2022-2,100031822,2022
2022-2,100031823,2022
2022-2,100031835,2022
2022-2,100031869,2022
2022-2,100031928,2022
2022-2,100031933,2022
2022-2,100031946,2022
2022-2,100031956,2022
2022-2,100031964,2022
2022-2,100031967,2022
2022-2,100031975,2022
2022-2,100031976,2022
2022-2,100031995,2022
2022-2,100032008,2022
2022-2,100032057,2022
2022-2,100032126,2022
2022-2,100032129,2022
2022-2,100032143,2022
2022-2,100032179,2022
2022-2,100032182,2022
2022-2,100032211,2022
2022-2,100032227,2022
2022-2,100032243,2022
2022-2,100032269,2022
2022-2,100032272,2022
2022-2,100032274,2022
2022-2,100032290,2022
2022-2,100032291,2022
2022-2,100032310,2022
2022-2,100032320,2022
2022-2,100032323,2022
2022-2,100032338,2022
2022-2,100032340,2022
2022-2,100032344,2022
2022-2,100032347,2022
2022-2,100032356,2022
2022-2,100032362,2022
2022-2,100032389,2022
2022-2,100032405,2022
2022-2,100032407,2022
2022-2,100032419,2022
2022-2,100032422,2022
2022-2,100032424,2022
2022-2,100032429,2022
2022-2,100032452,2022
2022-2,100032454,2022
2022-2,100032466,2022
2022-2,100032476,2022
2022-2,100032477,2022
2022-2,100032486,2022
2022-2,100032495,2022
2022-2,100032503,2022
2022-2,100032506,2022
2022-2,100032515,2022
2022-2,100032517,2022
2022-2,100032522,2022
2022-2,100032524,2022
2022-2,100032529,2022
2022-2,100032543,2022
2022-2,100032550,2022
2022-2,100032553,2022
2022-2,100032554,2022
2022-2,100032564,2022
2022-2,100032572,2022
2022-2,100032588,2022
2022-2,100032590,2022
2022-2,100032591,2022
2022-2,100032593,2022
2022-2,100032598,2022
2022-2,100032613,2022
2022-2,100032627,2022
2022-2,100032650,2022
2022-2,100032653,2022
2022-2,100032662,2022
2022-2,100032669,2022
2022-2,100032688,2022
2022-2,100032702,2022
2022-2,100032711,2022
2022-2,100032718,2022
2022-2,100032759,2022
2022-2,100032778,2022
2022-2,100032787,2022
2022-2,100032790,2022
2022-2,100032802,2022
2022-2,100032806,2022
2022-2,100032816,2022
2022-2,100032817,2022
2022-2,100032823,2022
2022-2,100032835,2022
2022-2,100032843,2022
2022-2,100032864,2022
2022-2,100032866,2022
2022-2,100032867,2022
2022-2,100032870,2022
2022-2,100032871,2022
2022-2,100032873,2022
2022-2,100032882,2022
2022-2,100032883,2022
2022-2,100032885,2022
2022-2,100032889,2022
2022-2,100032907,2022
2022-2,100032912,2022
2022-2,100032921,2022
2022-2,100032923,2022
2022-2,100032924,2022
2022-2,100032935,2022
2022-2,100032948,2022
2022-2,100032958,2022
2022-2,100032963,2022
2022-2,100032965,2022
2022-2,100032995,2022
2022-2,100033003,2022
2022-2,100033008,2022
2022-2,100033046,2022
2022-2,100033059,2022
2022-2,100033067,2022
2022-2,100033070,2022
2022-2,100033071,2022
2022-2,100033072,2022
2022-2,100033078,2022
2022-2,100033079,2022
2022-2,100033081,2022
2022-2,100033170,2022
2022-2,100033196,2022
2022-2,100033254,2022
2022-2,100033312,2022
2022-2,100033350,2022
2022-2,100033371,2022
2022-2,100033414,2022
2022-2,100033437,2022
2022-2,100033438,2022
2022-2,100033447,2022
2022-2,100033452,2022
2022-2,100033457,2022
2022-2,100033459,2022
2022-2,100033466,2022
2022-2,100033478,2022
2022-2,100033486,2022
2022-2,100033494,2022
2022-2,100033518,2022
2022-2,100033520,2022
2022-2,100033533,2022
2022-2,100033546,2022
2022-2,100033561,2022
2022-2,100033577,2022
2022-2,100033578,2022
2022-2,100033579,2022
2022-2,100033618,2022
2022-2,100033619,2022
2022-2,100033624,2022
2022-2,100033648,2022
2022-2,100033675,2022
2022-2,100033685,2022
2022-2,100033687,2022
2022-2,100033689,2022
2022-2,100033704,2022
2022-2,100033706,2022
2022-2,100033710,2022
2022-2,100033792,2022
2022-2,100033794,2022
2022-2,100033805,2022
2022-2,100033807,2022
2022-2,100033810,2022
2022-2,100033834,2022
2022-2,100033835,2022
2022-2,100033838,2022
2022-2,100033848,2022
2022-2,100033887,2022
2022-2,100033906,2022
2022-2,100033914,2022
2022-2,100033935,2022
2022-2,100033942,2022
2022-2,100033958,2022
2022-2,100033976,2022
2022-2,100033978,2022
2022-2,100033996,2022
2022-2,100034007,2022
2022-2,100034069,2022
2022-2,100034071,2022
2022-2,100034082,2022
2022-2,100034133,2022
2022-2,100034138,2022
2022-2,100034145,2022
2022-2,100034149,2022
2022-2,100034159,2022
2022-2,100034163,2022
2022-2,100034186,2022
2022-2,100034187,2022
2022-2,100034195,2022
2022-2,100034216,2022
2022-2,100034230,2022
2022-2,100034236,2022
2022-2,100034243,2022
2022-2,100034244,2022
2022-2,100034335,2022
2022-2,100034343,2022
2022-2,100034350,2022
2022-2,100034357,2022
2022-2,100034403,2022
2022-2,100034434,2022
2022-2,100034438,2022
2022-2,100034455,2022
2022-2,100034461,2022
2022-2,100034462,2022
2022-2,100034512,2022
2022-2,100034529,2022
2022-2,100034558,2022
2022-2,100034710,2022
2022-2,100034725,2022
2022-2,100034731,2022
2022-2,100034734,2022
2022-2,100034772,2022
2022-2,100034816,2022
2022-2,100034829,2022
2022-2,100034848,2022
2022-2,100034849,2022
2022-2,100034851,2022
2022-2,100034852,2022
2022-2,100034857,2022
2022-2,100034870,2022
2022-2,100034875,2022
2022-2,100034938,2022
2022-2,100034956,2022
2022-2,100034982,2022
2022-2,100034993,2022
2022-2,100034994,2022
2022-2,100035027,2022
2022-2,100035029,2022
2022-2,100035031,2022
2022-2,100035032,2022
2022-2,100035033,2022
2022-2,100035061,2022
2022-2,100035103,2022
2022-2,100035114,2022
2022-2,100035130,2022
2022-2,100035140,2022
2022-2,100035144,2022
2022-2,100035154,2022
2022-2,100035184,2022
2022-2,100035207,2022
2022-2,100035243,2022
2022-2,100035244,2022
2022-2,100035286,2022
2022-2,100035343,2022
2022-2,100035353,2022
2022-2,100035355,2022
2022-2,100035361,2022
2022-2,100035395,2022
2022-2,100035407,2022
2022-2,100035411,2022
2022-2,100035412,2022
2022-2,100035436,2022
2022-2,100035444,2022
2022-2,100035445,2022
2022-2,100035467,2022
2022-2,100035470,2022
2022-2,100035474,2022
2022-2,100035475,2022
2022-2,100035476,2022
2022-2,100035479,2022
2022-2,100035480,2022
2022-2,100035491,2022
2022-2,100035492,2022
2022-2,100035506,2022
2022-2,100035515,2022
2022-2,100035572,2022
2022-2,100035590,2022
2022-2,100035592,2022
2022-2,100035593,2022
2022-2,100035598,2022
2022-2,100035610,2022
2022-2,100035643,2022
2022-2,100035669,2022
2022-2,100035673,2022
2022-2,100035674,2022
2022-2,100035723,2022
2022-2,100035813,2022
2022-2,100035833,2022
2022-2,100035857,2022
2022-2,100035886,2022
2022-2,100035893,2022
2022-2,100035895,2022
2022-2,100035904,2022
2022-2,100035917,2022
2022-2,100035918,2022
2022-2,100035926,2022
2022-2,100035928,2022
2022-2,100035932,2022
2022-2,100035934,2022
2022-2,100035937,2022
2022-2,100035944,2022
2022-2,100035976,2022
2022-2,100035980,2022
2022-2,100036010,2022
2022-2,100036019,2022
2022-2,100036022,2022
2022-2,100036023,2022
2022-2,100036025,2022
2022-2,100036031,2022
2022-2,100036034,2022
2022-2,100036036,2022
2022-2,100036051,2022
2022-2,100036068,2022
2022-2,100036069,2022
2022-2,100036095,2022
2022-2,100036103,2022
2022-2,100036107,2022
2022-2,100036109,2022
2022-2,100036113,2022
2022-2,100036119,2022
2022-2,100036166,2022
2022-2,100036175,2022
2022-2,100036192,2022
2022-2,100036215,2022
2022-2,100036258,2022
2022-2,100036269,2022
2022-2,100036271,2022
2022-2,100036273,2022
2022-2,100036290,2022
2022-2,100036291,2022
2022-2,100036301,2022
2022-2,100036304,2022
2022-2,100036308,2022
2022-2,100036317,2022
2022-2,100036318,2022
2022-2,100036319,2022
2022-2,100036323,2022
2022-2,100036329,2022
2022-2,100036334,2022
2022-2,100036337,2022
2022-2,100036342,2022
2022-2,100036343,2022
2022-2,100036362,2022
2022-2,100036366,2022
2022-2,100036382,2022
2022-2,100036384,2022
2022-2,100036388,2022
2022-2,100036396,2022
2022-2,100036409,2022
2022-2,100036416,2022
2022-2,100036425,2022
2022-2,100036451,2022
2022-2,100036452,2022
2022-2,100036460,2022
2022-2,100036483,2022
2022-2,100036511,2022
2022-2,100036520,2022
2022-2,100036521,2022
2022-2,100036536,2022
2022-2,100036540,2022
2022-2,100036549,2022
2022-2,100036559,2022
2022-2,100036571,2022
2022-2,100036582,2022
2022-2,100036585,2022
2022-2,100036588,2022
2022-2,100036597,2022
2022-2,100036622,2022
2022-2,100036625,2022
2022-2,100036629,2022
2022-2,100036649,2022
2022-2,100036659,2022
2022-2,100036660,2022
2022-2,100036662,2022
2022-2,100036676,2022
2022-2,100036705,2022
2022-2,100036714,2022
2022-2,100036717,2022
2022-2,100036724,2022
2022-2,100036728,2022
2022-2,100036731,2022
2022-2,100036738,2022
2022-2,100036739,2022
2022-2,100036740,2022
2022-2,100036753,2022
2022-2,100036755,2022
2022-2,100036780,2022
2022-2,100036784,2022
2022-2,100036786,2022
2022-2,100036799,2022
2022-2,100036801,2022
2022-2,100036808,2022
2022-2,100036816,2022
2022-2,100036817,2022
2022-2,100036825,2022
2022-2,100036827,2022
2022-2,100036831,2022
2022-2,100036838,2022
2022-2,100036863,2022
2022-2,100036889,2022
2022-2,100036894,2022
2022-2,100036924,2022
2022-2,100036930,2022
2022-2,100036934,2022
2022-2,100036959,2022
2022-2,100036962,2022
2022-2,100037004,2022
2022-2,100037006,2022
2022-2,100037015,2022
2022-2,100037022,2022
2022-2,100037024,2022
2022-2,100037027,2022
2022-2,100037036,2022
2022-2,100037064,2022
2022-2,100037073,2022
2022-2,100037075,2022
2022-2,100037123,2022
2022-2,100037137,2022
2022-2,100037143,2022
2022-2,100037154,2022
2022-2,100037161,2022
2022-2,100037165,2022
2022-2,100037168,2022
2022-2,100037173,2022
2022-2,100037201,2022
2022-2,100037204,2022
2022-2,100037206,2022
2022-2,100037209,2022
2022-2,100037230,2022
2022-2,100037232,2022
2022-2,100037240,2022
2022-2,100037248,2022
2022-2,100037257,2022
2022-2,100037259,2022
2022-2,100037260,2022
2022-2,100037283,2022
2022-2,100037290,2022
2022-2,100037310,2022
2022-2,100037320,2022
2022-2,100037321,2022
2022-2,100037325,2022
2022-2,100037329,2022
2022-2,100037332,2022
2022-2,100037335,2022
2022-2,100037340,2022
2022-2,100037344,2022
2022-2,100037357,2022
2022-2,100037358,2022
2022-2,100037367,2022
2022-2,100037371,2022
2022-2,100037375,2022
2022-2,100037380,2022
2022-2,100037400,2022
2022-2,100037403,2022
2022-2,100037409,2022
2022-2,100037412,2022
2022-2,100037417,2022
2022-2,100037421,2022
2022-2,100037423,2022
2022-2,100037436,2022
2022-2,100037445,2022
2022-2,100037456,2022
2022-2,100037462,2022
2022-2,100037463,2022
2022-2,100037472,2022
2022-2,100037489,2022
2022-2,100037498,2022
2022-2,100037533,2022
2022-2,100037552,2022
2022-2,100037566,2022
2022-2,100037574,2022
2022-2,100037575,2022
2022-2,100037582,2022
2022-2,100037597,2022
2022-2,100037602,2022
2022-2,100037604,2022
2022-2,100037619,2022
2022-2,100037621,2022
2022-2,100037628,2022
2022-2,100037629,2022
2022-2,100037636,2022
2022-2,100037651,2022
2022-2,100037664,2022
2022-2,100037668,2022
2022-2,100037685,2022
