CicloLectivoDesCorta,IdAlumno,Anio
2022-2,100003498,2022
2022-2,100003502,2022
2022-2,100003932,2022
2022-2,100004019,2022
2022-2,100004226,2022
2022-2,100004228,2022
2022-2,100004234,2022
2022-2,100004388,2022
2022-2,100004466,2022
2022-2,100004634,2022
2022-2,100004800,2022
2022-2,100005605,2022
2022-2,100006137,2022
2022-2,100006256,2022
2022-2,100006468,2022
2022-2,100006943,2022
2022-2,100007718,2022
2022-2,100007911,2022
2022-2,100007953,2022
2022-2,100010086,2022
2022-2,100010212,2022
2022-2,100010335,2022
2022-2,100010402,2022
2022-2,100010713,2022
2022-2,100010977,2022
2022-2,100011253,2022
2022-2,100011298,2022
2022-2,100012088,2022
2022-2,100012169,2022
2022-2,100012209,2022
2022-2,100012219,2022
2022-2,100012223,2022
2022-2,100012507,2022
2022-2,100012586,2022
2022-2,100012660,2022
2022-2,100012717,2022
2022-2,100012786,2022
2022-2,100013113,2022
2022-2,100013526,2022
2022-2,100014135,2022
2022-2,100014201,2022
2022-2,100014281,2022
2022-2,100014293,2022
2022-2,100014674,2022
2022-2,100014728,2022
2022-2,100014775,2022
2022-2,100015077,2022
2022-2,100015217,2022
2022-2,100015254,2022
2022-2,100015293,2022
2022-2,100015294,2022
2022-2,100015367,2022
2022-2,100015415,2022
2022-2,100015500,2022
2022-2,100015963,2022
2022-2,100016056,2022
2022-2,100016083,2022
2022-2,100016246,2022
2022-2,100016280,2022
2022-2,100016285,2022
2022-2,100016644,2022
2022-2,100016796,2022
2022-2,100016801,2022
2022-2,100017038,2022
2022-2,100017267,2022
2022-2,100017285,2022
2022-2,100017324,2022
2022-2,100017390,2022
2022-2,100017392,2022
2022-2,100017393,2022
2022-2,100017439,2022
2022-2,100017578,2022
2022-2,100017618,2022
2022-2,100017814,2022
2022-2,100018050,2022
2022-2,100018154,2022
2022-2,100018177,2022
2022-2,100018909,2022
2022-2,100019016,2022
2022-2,100019141,2022
2022-2,100019193,2022
2022-2,100019291,2022
2022-2,100019328,2022
2022-2,100019414,2022
2022-2,100019596,2022
2022-2,100019686,2022
2022-2,100019704,2022
2022-2,100019911,2022
2022-2,100019921,2022
2022-2,100019960,2022
2022-2,100020102,2022
2022-2,100020311,2022
2022-2,100020435,2022
2022-2,100020483,2022
2022-2,100020573,2022
2022-2,100020575,2022
2022-2,100020577,2022
2022-2,100020735,2022
2022-2,100020784,2022
2022-2,100020814,2022
2022-2,100020845,2022
2022-2,100021177,2022
2022-2,100021462,2022
2022-2,100021500,2022
2022-2,100021543,2022
2022-2,100021618,2022
2022-2,100021660,2022
2022-2,100021666,2022
2022-2,100021710,2022
2022-2,100021748,2022
2022-2,100021835,2022
2022-2,100021890,2022
2022-2,100021909,2022
2022-2,100022174,2022
2022-2,100022205,2022
2022-2,100022263,2022
2022-2,100022326,2022
2022-2,100022332,2022
2022-2,100022393,2022
2022-2,100022517,2022
2022-2,100022539,2022
2022-2,100022542,2022
2022-2,100022577,2022
2022-2,100022650,2022
2022-2,100022826,2022
2022-2,100022830,2022
2022-2,100022856,2022
2022-2,100023075,2022
2022-2,100023193,2022
2022-2,100023239,2022
2022-2,100023366,2022
2022-2,100023470,2022
2022-2,100023557,2022
2022-2,100023595,2022
2022-2,100023604,2022
2022-2,100023692,2022
2022-2,100023693,2022
2022-2,100023736,2022
2022-2,100023810,2022
2022-2,100023924,2022
2022-2,100024139,2022
2022-2,100024157,2022
2022-2,100024171,2022
2022-2,100024192,2022
2022-2,100024222,2022
2022-2,100024535,2022
2022-2,100024938,2022
2022-2,100025314,2022
2022-2,100025361,2022
2022-2,100025413,2022
2022-2,100025545,2022
2022-2,100025565,2022
2022-2,100025690,2022
2022-2,100025754,2022
2022-2,100025967,2022
2022-2,100025981,2022
2022-2,100026098,2022
2022-2,100026252,2022
2022-2,100026405,2022
2022-2,100026408,2022
2022-2,100026417,2022
2022-2,100026430,2022
2022-2,100026482,2022
2022-2,100026549,2022
2022-2,100026570,2022
2022-2,100026623,2022
2022-2,100026653,2022
2022-2,100026700,2022
2022-2,100026724,2022
2022-2,100026739,2022
2022-2,100026740,2022
2022-2,100026754,2022
2022-2,100026795,2022
2022-2,100026798,2022
2022-2,100026799,2022
2022-2,100026831,2022
2022-2,100026839,2022
2022-2,100026848,2022
2022-2,100026907,2022
2022-2,100026985,2022
2022-2,100026992,2022
2022-2,100027047,2022
2022-2,100027087,2022
2022-2,100027100,2022
2022-2,100027126,2022
2022-2,100027129,2022
2022-2,100027137,2022
2022-2,100027152,2022
2022-2,100027255,2022
2022-2,100027260,2022
2022-2,100027269,2022
2022-2,100027297,2022
2022-2,100027344,2022
2022-2,100027355,2022
2022-2,100027365,2022
2022-2,100027369,2022
2022-2,100027411,2022
2022-2,100027422,2022
2022-2,100027443,2022
2022-2,100027449,2022
2022-2,100027488,2022
2022-2,100027554,2022
2022-2,100027584,2022
2022-2,100027605,2022
2022-2,100027664,2022
2022-2,100027665,2022
2022-2,100027671,2022
2022-2,100027738,2022
2022-2,100027860,2022
2022-2,100028010,2022
2022-2,100028148,2022
2022-2,100028150,2022
2022-2,100028164,2022
2022-2,100028195,2022
2022-2,100028208,2022
2022-2,100028239,2022
2022-2,100028291,2022
2022-2,100028368,2022
2022-2,100028381,2022
2022-2,100028419,2022
2022-2,100028453,2022
2022-2,100028470,2022
2022-2,100028503,2022
2022-2,100028529,2022
2022-2,100028530,2022
2022-2,100028532,2022
2022-2,100028557,2022
2022-2,100028628,2022
2022-2,100028679,2022
2022-2,100028688,2022
2022-2,100028715,2022
2022-2,100028721,2022
2022-2,100028753,2022
2022-2,100028781,2022
2022-2,100028792,2022
2022-2,100028818,2022
2022-2,100028819,2022
2022-2,100028846,2022
2022-2,100028854,2022
2022-2,100028860,2022
2022-2,100028878,2022
2022-2,100028903,2022
2022-2,100028937,2022
2022-2,100028967,2022
2022-2,100028968,2022
2022-2,100028970,2022
2022-2,100028998,2022
2022-2,100029006,2022
2022-2,100029044,2022
2022-2,100029087,2022
2022-2,100029188,2022
2022-2,100029215,2022
2022-2,100029227,2022
2022-2,100029239,2022
2022-2,100029290,2022
2022-2,100029292,2022
2022-2,100029365,2022
2022-2,100029378,2022
2022-2,100029438,2022
2022-2,100029451,2022
2022-2,100029510,2022
2022-2,100029563,2022
2022-2,100029570,2022
2022-2,100029597,2022
2022-2,100029608,2022
2022-2,100029683,2022
2022-2,100029700,2022
2022-2,100029726,2022
2022-2,100029746,2022
2022-2,100029774,2022
2022-2,100029823,2022
2022-2,100029839,2022
2022-2,100029898,2022
2022-2,100029901,2022
2022-2,100029905,2022
2022-2,100029917,2022
2022-2,100029950,2022
2022-2,100029966,2022
2022-2,100030143,2022
2022-2,100030188,2022
2022-2,100030196,2022
2022-2,100030200,2022
2022-2,100030205,2022
2022-2,100030254,2022
2022-2,100030260,2022
2022-2,100030302,2022
2022-2,100030339,2022
2022-2,100030351,2022
2022-2,100030357,2022
2022-2,100030494,2022
2022-2,100030508,2022
2022-2,100030548,2022
2022-2,100030568,2022
2022-2,100030683,2022
2022-2,100030698,2022
2022-2,100030726,2022
2022-2,100030848,2022
2022-2,100030858,2022
2022-2,100030893,2022
2022-2,100030927,2022
2022-2,100030942,2022
2022-2,100031126,2022
2022-2,100031216,2022
2022-2,100031284,2022
2022-2,100031396,2022
2022-2,100031399,2022
2022-2,100031509,2022
2022-2,100031525,2022
2022-2,100031532,2022
2022-2,100031569,2022
2022-2,100031570,2022
2022-2,100031663,2022
2022-2,100031685,2022
2022-2,100031756,2022
2022-2,100031791,2022
2022-2,100031822,2022
2022-2,100031835,2022
2022-2,100031933,2022
2022-2,100031946,2022
2022-2,100031967,2022
2022-2,100031995,2022
2022-2,100032129,2022
2022-2,100032243,2022
2022-2,100032272,2022
2022-2,100032310,2022
2022-2,100032340,2022
2022-2,100032347,2022
2022-2,100032356,2022
2022-2,100032362,2022
2022-2,100032405,2022
2022-2,100032424,2022
2022-2,100032454,2022
2022-2,100032476,2022
2022-2,100032495,2022
2022-2,100032503,2022
2022-2,100032506,2022
2022-2,100032529,2022
2022-2,100032550,2022
2022-2,100032564,2022
2022-2,100032590,2022
2022-2,100032591,2022
2022-2,100032598,2022
2022-2,100032613,2022
2022-2,100032653,2022
2022-2,100032669,2022
2022-2,100032778,2022
2022-2,100032802,2022
2022-2,100032806,2022
2022-2,100032883,2022
2022-2,100032921,2022
2022-2,100032924,2022
2022-2,100032935,2022
2022-2,100032948,2022
2022-2,100032963,2022
2022-2,100033003,2022
2022-2,100033008,2022
2022-2,100033071,2022
2022-2,100033078,2022
2022-2,100033170,2022
2022-2,100033196,2022
2022-2,100033350,2022
2022-2,100033371,2022
2022-2,100033414,2022
2022-2,100033437,2022
2022-2,100033452,2022
2022-2,100033457,2022
2022-2,100033533,2022
2022-2,100033546,2022
2022-2,100033619,2022
2022-2,100033648,2022
2022-2,100033675,2022
2022-2,100033687,2022
2022-2,100033710,2022
2022-2,100033792,2022
2022-2,100033807,2022
2022-2,100033848,2022
2022-2,100033914,2022
2022-2,100033935,2022
2022-2,100033976,2022
2022-2,100034071,2022
2022-2,100034082,2022
2022-2,100034159,2022
2022-2,100034216,2022
2022-2,100034230,2022
2022-2,100034236,2022
2022-2,100034350,2022
2022-2,100034455,2022
2022-2,100034461,2022
2022-2,100034710,2022
2022-2,100034829,2022
2022-2,100034870,2022
2022-2,100034938,2022
2022-2,100034956,2022
2022-2,100034993,2022
2022-2,100035031,2022
2022-2,100035061,2022
2022-2,100035144,2022
2022-2,100035207,2022
2022-2,100035353,2022
2022-2,100035361,2022
2022-2,100035475,2022
2022-2,100035492,2022
2022-2,100035506,2022
2022-2,100035572,2022
2022-2,100035669,2022
2022-2,100035674,2022
2022-2,100035928,2022
2022-2,100035934,2022
2022-2,100036019,2022
2022-2,100036022,2022
2022-2,100036031,2022
2022-2,100036034,2022
2022-2,100036051,2022
2022-2,100036068,2022
2022-2,100036069,2022
2022-2,100036113,2022
2022-2,100036166,2022
2022-2,100036269,2022
2022-2,100036271,2022
2022-2,100036301,2022
2022-2,100036318,2022
2022-2,100036337,2022
2022-2,100036384,2022
2022-2,100036425,2022
2022-2,100036483,2022
2022-2,100036511,2022
2022-2,100036520,2022
2022-2,100036521,2022
2022-2,100036549,2022
2022-2,100036582,2022
2022-2,100036588,2022
2022-2,100036597,2022
2022-2,100036622,2022
2022-2,100036625,2022
2022-2,100036629,2022
2022-2,100036659,2022
2022-2,100036660,2022
2022-2,100036676,2022
2022-2,100036717,2022
